Cohort,CaptureYear,CaptureCov,CaptureSwitch,NPOPS,Comps
2013,2018,6,1,0,24766
2014,2018,6,1,0,27492
2015,2018,6,1,0,21924
2016,2018,6,1,0,42021
2017,2018,6,1,0,43848
2003,2019,6,1,0,92190
2004,2019,6,1,0,92750
2005,2019,6,1,0,94920
2006,2019,6,1,0,94290
2007,2019,6,1,0,92050
2008,2019,6,1,0,67410
2009,2019,6,1,0,61320
2010,2019,6,1,0,63210
2011,2019,6,1,0,62930
2012,2019,6,1,0,66710
2013,2019,6,1,0,59780
2014,2019,6,1,0,66360
2015,2019,6,1,0,52920
2016,2019,6,1,0,101430
2017,2019,6,1,0,105840
2018,2019,6,1,0,96880
2003,2020,6,1,0,50046
2004,2020,6,1,0,50350
2005,2020,6,1,0,51528
2006,2020,6,1,0,51186
2007,2020,6,1,0,49970
2008,2020,6,1,0,36594
2009,2020,6,1,0,33288
2010,2020,6,1,0,34314
2011,2020,6,1,0,34162
2012,2020,6,1,0,36214
2013,2020,6,1,0,32452
2014,2020,6,1,0,36024
2015,2020,6,1,0,28728
2016,2020,6,1,0,55062
2017,2020,6,1,0,57456
2018,2020,6,1,0,52592
2019,2020,6,1,0,44688
2003,2021,6,1,0,19755
2004,2021,6,1,0,19875
2005,2021,6,1,0,20340
2006,2021,6,1,0,20205
2007,2021,6,1,0,19725
2008,2021,6,1,0,14445
2009,2021,6,1,0,13140
2010,2021,6,1,0,13545
2011,2021,6,1,0,13485
2012,2021,6,1,0,14295
2013,2021,6,1,0,12810
2014,2021,6,1,0,14220
2015,2021,6,1,0,11340
2016,2021,6,1,0,21735
2017,2021,6,1,0,22680
2018,2021,6,1,0,20760
2019,2021,6,1,0,17640
2020,2021,6,1,0,17145
2008,2010,6,1,0,15408
2009,2010,6,1,0,14016
2003,2011,6,1,0,2634
2004,2011,6,1,0,2650
2005,2011,6,1,0,2712
2006,2011,6,1,0,2694
2007,2011,6,1,0,2630
2008,2011,6,1,0,1926
2009,2011,6,1,0,1752
2010,2011,6,1,0,1806
2003,2012,6,1,0,18438
2004,2012,6,1,0,18550
2005,2012,6,1,0,18984
2006,2012,6,1,0,18858
2007,2012,6,1,0,18410
2008,2012,6,1,0,13482
2009,2012,6,1,0,12264
2010,2012,6,1,0,12642
2011,2012,6,1,0,12586
2003,2013,6,1,0,22389
2004,2013,6,1,0,22525
2005,2013,6,1,0,23052
2006,2013,6,1,0,22899
2007,2013,6,1,0,22355
2008,2013,6,1,0,16371
2009,2013,6,1,0,14892
2010,2013,6,1,0,15351
2011,2013,6,1,0,15283
2012,2013,6,1,0,16201
2003,2014,6,1,0,21072
2004,2014,6,1,0,21200
2005,2014,6,1,0,21696
2006,2014,6,1,0,21552
2007,2014,6,1,0,21040
2008,2014,6,1,0,15408
2009,2014,6,1,0,14016
2010,2014,6,1,0,14448
2011,2014,6,1,0,14384
2012,2014,6,1,0,15248
2013,2014,6,1,0,13664
2003,2016,6,1,0,31608
2004,2016,6,1,0,31800
2005,2016,6,1,0,32544
2006,2016,6,1,0,32328
2007,2016,6,1,0,31560
2008,2016,6,1,0,23112
2009,2016,6,1,0,21024
2010,2016,6,1,0,21672
2011,2016,6,1,0,21576
2012,2016,6,1,0,22872
2013,2016,6,1,0,20496
2014,2016,6,1,0,22752
2015,2016,6,1,0,18144
2003,2017,6,1,0,31608
2004,2017,6,1,0,31800
2005,2017,6,1,0,32544
2006,2017,6,1,0,32328
2007,2017,6,1,0,31560
2008,2017,6,1,0,23112
2009,2017,6,1,0,21024
2010,2017,6,1,0,21672
2011,2017,6,1,0,21576
2012,2017,6,1,0,22872
2013,2017,6,1,0,20496
2014,2017,6,1,0,22752
2015,2017,6,1,0,18144
2016,2017,6,1,0,34776
2003,2018,6,1,0,30291
2004,2018,6,1,0,30475
2005,2018,6,1,0,31188
2006,2018,6,1,0,30981
2007,2018,6,1,0,30245
2008,2018,6,1,0,22149
2009,2018,6,1,0,20148
2010,2018,6,1,0,20769
2011,2018,6,1,0,20677
2012,2018,6,1,0,21919
2013,2018,6,1,0,19642
2014,2018,6,1,0,21804
2015,2018,6,1,0,17388
2016,2018,6,1,0,33327
2017,2018,6,1,0,34776
2003,2019,6,1,0,101409
2004,2019,6,1,0,102025
2005,2019,6,1,0,104412
2006,2019,6,1,0,103719
2007,2019,6,1,0,101255
2008,2019,6,1,0,74151
2009,2019,6,1,0,67452
2010,2019,6,1,0,69531
2011,2019,6,1,0,69223
2012,2019,6,1,0,73381
2013,2019,6,1,0,65758
2014,2019,6,1,0,72996
2015,2019,6,1,0,58212
2016,2019,6,1,0,111573
2017,2019,6,1,0,116424
2018,2019,6,1,0,106568
2003,2020,6,1,0,68484
2004,2020,6,1,0,68900
2005,2020,6,1,0,70512
2006,2020,6,1,0,70044
2007,2020,6,1,0,68380
2008,2020,6,1,0,50076
2009,2020,6,1,0,45552
2010,2020,6,1,0,46956
2011,2020,6,1,0,46748
2012,2020,6,1,0,49556
2013,2020,6,1,0,44408
2014,2020,6,1,0,49296
2015,2020,6,1,0,39312
2016,2020,6,1,0,75348
2017,2020,6,1,0,78624
2018,2020,6,1,0,71968
2019,2020,6,1,0,61152
2003,2021,6,1,0,35559
2004,2021,6,1,0,35775
2005,2021,6,1,0,36612
2006,2021,6,1,0,36369
2007,2021,6,1,0,35505
2008,2021,6,1,0,26001
2009,2021,6,1,0,23652
2010,2021,6,1,0,24381
2011,2021,6,1,0,24273
2012,2021,6,1,0,25731
2013,2021,6,1,0,23058
2014,2021,6,1,0,25596
2015,2021,6,1,0,20412
2016,2021,6,1,0,39123
2017,2021,6,1,0,40824
2018,2021,6,1,0,37368
2019,2021,6,1,0,31752
2020,2021,6,1,0,30861
2008,2010,6,1,0,20223
2009,2010,6,1,0,18396
2003,2011,6,1,0,7902
2004,2011,6,1,0,7950
2005,2011,6,1,0,8136
2006,2011,6,1,0,8082
2007,2011,6,1,0,7890
2008,2011,6,1,0,5778
2009,2011,6,1,0,5256
2010,2011,6,1,0,5418
2003,2012,6,1,0,18438
2004,2012,6,1,0,18550
2005,2012,6,1,0,18984
2006,2012,6,1,0,18858
2007,2012,6,1,0,18410
2008,2012,6,1,0,13482
2009,2012,6,1,0,12264
2010,2012,6,1,0,12642
2011,2012,6,1,0,12586
2003,2013,6,1,0,15804
2004,2013,6,1,0,15900
2005,2013,6,1,0,16272
2006,2013,6,1,0,16164
2007,2013,6,1,0,15780
2008,2013,6,1,0,11556
2009,2013,6,1,0,10512
2010,2013,6,1,0,10836
2011,2013,6,1,0,10788
2012,2013,6,1,0,11436
2003,2014,6,1,0,22389
2004,2014,6,1,0,22525
2005,2014,6,1,0,23052
2006,2014,6,1,0,22899
2007,2014,6,1,0,22355
2008,2014,6,1,0,16371
2009,2014,6,1,0,14892
2010,2014,6,1,0,15351
2011,2014,6,1,0,15283
2012,2014,6,1,0,16201
2013,2014,6,1,0,14518
2003,2016,6,1,0,34242
2004,2016,6,1,0,34450
2005,2016,6,1,0,35256
2006,2016,6,1,0,35022
2007,2016,6,1,0,34190
2008,2016,6,1,0,25038
2009,2016,6,1,0,22776
2010,2016,6,1,0,23478
2011,2016,6,1,0,23374
2012,2016,6,1,0,24778
2013,2016,6,1,0,22204
2014,2016,6,1,0,24648
2015,2016,6,1,0,19656
2003,2017,6,1,0,34242
2004,2017,6,1,0,34450
2005,2017,6,1,0,35256
2006,2017,6,1,0,35022
2007,2017,6,1,0,34190
2008,2017,6,1,0,25038
2009,2017,6,1,0,22776
2010,2017,6,1,0,23478
2011,2017,6,1,0,23374
2012,2017,6,1,0,24778
2013,2017,6,1,0,22204
2014,2017,6,1,0,24648
2015,2017,6,1,0,19656
2016,2017,6,1,0,37674
2003,2018,6,1,0,25023
2004,2018,6,1,0,25175
2005,2018,6,1,0,25764
2006,2018,6,1,0,25593
2007,2018,6,1,0,24985
2008,2018,6,1,0,18297
2009,2018,6,1,0,16644
2010,2018,6,1,0,17157
2011,2018,6,1,0,17081
2012,2018,6,1,0,18107
2013,2018,6,1,0,16226
2014,2018,6,1,0,18012
2015,2018,6,1,0,14364
2016,2018,6,1,0,27531
2017,2018,6,1,0,28728
2003,2019,6,1,0,80337
2004,2019,6,1,0,80825
2005,2019,6,1,0,82716
2006,2019,6,1,0,82167
2007,2019,6,1,0,80215
2008,2019,6,1,0,58743
2009,2019,6,1,0,53436
2010,2019,6,1,0,55083
2011,2019,6,1,0,54839
2012,2019,6,1,0,58133
2013,2019,6,1,0,52094
2014,2019,6,1,0,57828
2015,2019,6,1,0,46116
2016,2019,6,1,0,88389
2017,2019,6,1,0,92232
2018,2019,6,1,0,84424
2003,2020,6,1,0,59265
2004,2020,6,1,0,59625
2005,2020,6,1,0,61020
2006,2020,6,1,0,60615
2007,2020,6,1,0,59175
2008,2020,6,1,0,43335
2009,2020,6,1,0,39420
2010,2020,6,1,0,40635
2011,2020,6,1,0,40455
2012,2020,6,1,0,42885
2013,2020,6,1,0,38430
2014,2020,6,1,0,42660
2015,2020,6,1,0,34020
2016,2020,6,1,0,65205
2017,2020,6,1,0,68040
2018,2020,6,1,0,62280
2019,2020,6,1,0,52920
2003,2021,6,1,0,19755
2004,2021,6,1,0,19875
2005,2021,6,1,0,20340
2006,2021,6,1,0,20205
2007,2021,6,1,0,19725
2008,2021,6,1,0,14445
2009,2021,6,1,0,13140
2010,2021,6,1,0,13545
2011,2021,6,1,0,13485
2012,2021,6,1,0,14295
2013,2021,6,1,0,12810
2014,2021,6,1,0,14220
2015,2021,6,1,0,11340
2016,2021,6,1,0,21735
2017,2021,6,1,0,22680
2018,2021,6,1,0,20760
2019,2021,6,1,0,17640
2020,2021,6,1,0,17145
2008,2010,7,1,0,26964
2009,2010,7,1,0,24528
2003,2011,7,1,0,14487
2004,2011,7,1,0,14575
2005,2011,7,1,0,14916
2006,2011,7,1,0,14817
2007,2011,7,1,0,14465
2008,2011,7,1,0,10593
2009,2011,7,1,0,9636
2010,2011,7,1,0,9933
2003,2012,7,1,0,14487
2004,2012,7,1,0,14575
2005,2012,7,1,0,14916
2006,2012,7,1,0,14817
2007,2012,7,1,0,14465
2008,2012,7,1,0,10593
2009,2012,7,1,0,9636
2010,2012,7,1,0,9933
2011,2012,7,1,0,9889
2003,2013,7,1,0,19755
2004,2013,7,1,0,19875
2005,2013,7,1,0,20340
2006,2013,7,1,0,20205
2007,2013,7,1,0,19725
2008,2013,7,1,0,14445
2009,2013,7,1,0,13140
2010,2013,7,1,0,13545
2011,2013,7,1,0,13485
2012,2013,7,1,0,14295
2003,2014,7,1,0,27657
2004,2014,7,1,0,27825
2005,2014,7,1,0,28476
2006,2014,7,1,0,28287
2007,2014,7,1,0,27615
2008,2014,7,1,0,20223
2009,2014,7,1,0,18396
2010,2014,7,1,0,18963
2011,2014,7,1,0,18879
2012,2014,7,1,0,20013
2013,2014,7,1,0,17934
2003,2016,7,1,0,28974
2004,2016,7,1,0,29150
2005,2016,7,1,0,29832
2006,2016,7,1,0,29634
2007,2016,7,1,0,28930
2008,2016,7,1,0,21186
2009,2016,7,1,0,19272
2010,2016,7,1,0,19866
2011,2016,7,1,0,19778
2012,2016,7,1,0,20966
2013,2016,7,1,0,18788
2014,2016,7,1,0,20856
2015,2016,7,1,0,16632
2003,2017,7,1,0,31608
2004,2017,7,1,0,31800
2005,2017,7,1,0,32544
2006,2017,7,1,0,32328
2007,2017,7,1,0,31560
2008,2017,7,1,0,23112
2009,2017,7,1,0,21024
2010,2017,7,1,0,21672
2011,2017,7,1,0,21576
2012,2017,7,1,0,22872
2013,2017,7,1,0,20496
2014,2017,7,1,0,22752
2015,2017,7,1,0,18144
2016,2017,7,1,0,34776
2003,2018,7,1,0,38193
2004,2018,7,1,0,38425
2005,2018,7,1,0,39324
2006,2018,7,1,0,39063
2007,2018,7,1,0,38135
2008,2018,7,1,0,27927
2009,2018,7,1,0,25404
2010,2018,7,1,0,26187
2011,2018,7,1,0,26071
2012,2018,7,1,0,27637
2013,2018,7,1,0,24766
2014,2018,7,1,0,27492
2015,2018,7,1,0,21924
2016,2018,7,1,0,42021
2017,2018,7,1,0,43848
2003,2019,7,1,0,90873
2004,2019,7,1,0,91425
2005,2019,7,1,0,93564
2006,2019,7,1,0,92943
2007,2019,7,1,0,90735
2008,2019,7,1,0,66447
2009,2019,7,1,0,60444
2010,2019,7,1,0,62307
2011,2019,7,1,0,62031
2012,2019,7,1,0,65757
2013,2019,7,1,0,58926
2014,2019,7,1,0,65412
2015,2019,7,1,0,52164
2016,2019,7,1,0,99981
2017,2019,7,1,0,104328
2018,2019,7,1,0,95496
2003,2020,7,1,0,60582
2004,2020,7,1,0,60950
2005,2020,7,1,0,62376
2006,2020,7,1,0,61962
2007,2020,7,1,0,60490
2008,2020,7,1,0,44298
2009,2020,7,1,0,40296
2010,2020,7,1,0,41538
2011,2020,7,1,0,41354
2012,2020,7,1,0,43838
2013,2020,7,1,0,39284
2014,2020,7,1,0,43608
2015,2020,7,1,0,34776
2016,2020,7,1,0,66654
2017,2020,7,1,0,69552
2018,2020,7,1,0,63664
2019,2020,7,1,0,54096
2003,2021,7,1,0,34242
2004,2021,7,1,0,34450
2005,2021,7,1,0,35256
2006,2021,7,1,0,35022
2007,2021,7,1,0,34190
2008,2021,7,1,0,25038
2009,2021,7,1,0,22776
2010,2021,7,1,0,23478
2011,2021,7,1,0,23374
2012,2021,7,1,0,24778
2013,2021,7,1,0,22204
2014,2021,7,1,0,24648
2015,2021,7,1,0,19656
2016,2021,7,1,0,37674
2017,2021,7,1,0,39312
2018,2021,7,1,0,35984
2019,2021,7,1,0,30576
2020,2021,7,1,0,29718
2008,2010,7,1,0,26001
2009,2010,7,1,0,23652
2003,2011,7,1,0,5268
2004,2011,7,1,0,5300
2005,2011,7,1,0,5424
2006,2011,7,1,0,5388
2007,2011,7,1,0,5260
2008,2011,7,1,0,3852
2009,2011,7,1,0,3504
2010,2011,7,1,0,3612
2003,2012,7,1,0,25023
2004,2012,7,1,0,25175
2005,2012,7,1,0,25764
2006,2012,7,1,0,25593
2007,2012,7,1,0,24985
2008,2012,7,1,0,18297
2009,2012,7,1,0,16644
2010,2012,7,1,0,17157
2011,2012,7,1,0,17081
2003,2013,7,1,0,19755
2004,2013,7,1,0,19875
2005,2013,7,1,0,20340
2006,2013,7,1,0,20205
2007,2013,7,1,0,19725
2008,2013,7,1,0,14445
2009,2013,7,1,0,13140
2010,2013,7,1,0,13545
2011,2013,7,1,0,13485
2012,2013,7,1,0,14295
2003,2014,7,1,0,21072
2004,2014,7,1,0,21200
2005,2014,7,1,0,21696
2006,2014,7,1,0,21552
2007,2014,7,1,0,21040
2008,2014,7,1,0,15408
2009,2014,7,1,0,14016
2010,2014,7,1,0,14448
2011,2014,7,1,0,14384
2012,2014,7,1,0,15248
2013,2014,7,1,0,13664
2003,2016,7,1,0,31608
2004,2016,7,1,0,31800
2005,2016,7,1,0,32544
2006,2016,7,1,0,32328
2007,2016,7,1,0,31560
2008,2016,7,1,0,23112
2009,2016,7,1,0,21024
2010,2016,7,1,0,21672
2011,2016,7,1,0,21576
2012,2016,7,1,0,22872
2013,2016,7,1,0,20496
2014,2016,7,1,0,22752
2015,2016,7,1,0,18144
2003,2017,7,1,0,28974
2004,2017,7,1,0,29150
2005,2017,7,1,0,29832
2006,2017,7,1,0,29634
2007,2017,7,1,0,28930
2008,2017,7,1,0,21186
2009,2017,7,1,0,19272
2010,2017,7,1,0,19866
2011,2017,7,1,0,19778
2012,2017,7,1,0,20966
2013,2017,7,1,0,18788
2014,2017,7,1,0,20856
2015,2017,7,1,0,16632
2016,2017,7,1,0,31878
2003,2018,7,1,0,40827
2004,2018,7,1,0,41075
2005,2018,7,1,0,42036
2006,2018,7,1,0,41757
2007,2018,7,1,0,40765
2008,2018,7,1,0,29853
2009,2018,7,1,0,27156
2010,2018,7,1,0,27993
2011,2018,7,1,0,27869
2012,2018,7,1,0,29543
2013,2018,7,1,0,26474
2014,2018,7,1,0,29388
2015,2018,7,1,0,23436
2016,2018,7,1,0,44919
2017,2018,7,1,0,46872
2003,2019,7,1,0,89556
2004,2019,7,1,0,90100
2005,2019,7,1,0,92208
2006,2019,7,1,0,91596
2007,2019,7,1,0,89420
2008,2019,7,1,0,65484
2009,2019,7,1,0,59568
2010,2019,7,1,0,61404
2011,2019,7,1,0,61132
2012,2019,7,1,0,64804
2013,2019,7,1,0,58072
2014,2019,7,1,0,64464
2015,2019,7,1,0,51408
2016,2019,7,1,0,98532
2017,2019,7,1,0,102816
2018,2019,7,1,0,94112
2003,2020,7,1,0,72435
2004,2020,7,1,0,72875
2005,2020,7,1,0,74580
2006,2020,7,1,0,74085
2007,2020,7,1,0,72325
2008,2020,7,1,0,52965
2009,2020,7,1,0,48180
2010,2020,7,1,0,49665
2011,2020,7,1,0,49445
2012,2020,7,1,0,52415
2013,2020,7,1,0,46970
2014,2020,7,1,0,52140
2015,2020,7,1,0,41580
2016,2020,7,1,0,79695
2017,2020,7,1,0,83160
2018,2020,7,1,0,76120
2019,2020,7,1,0,64680
2003,2021,7,1,0,22389
2004,2021,7,1,0,22525
2005,2021,7,1,0,23052
2006,2021,7,1,0,22899
2007,2021,7,1,0,22355
2008,2021,7,1,0,16371
2009,2021,7,1,0,14892
2010,2021,7,1,0,15351
2011,2021,7,1,0,15283
2012,2021,7,1,0,16201
2013,2021,7,1,0,14518
2014,2021,7,1,0,16116
2015,2021,7,1,0,12852
2016,2021,7,1,0,24633
2017,2021,7,1,0,25704
2018,2021,7,1,0,23528
2019,2021,7,1,0,19992
2020,2021,7,1,0,19431
2008,2010,7,1,0,40446
2009,2010,7,1,0,36792
2003,2011,7,1,0,30291
2004,2011,7,1,0,30475
2005,2011,7,1,0,31188
2006,2011,7,1,0,30981
2007,2011,7,1,0,30245
2008,2011,7,1,0,22149
2009,2011,7,1,0,20148
2010,2011,7,1,0,20769
2003,2012,7,1,0,26340
2004,2012,7,1,0,26500
2005,2012,7,1,0,27120
2006,2012,7,1,0,26940
2007,2012,7,1,0,26300
2008,2012,7,1,0,19260
2009,2012,7,1,0,17520
2010,2012,7,1,0,18060
2011,2012,7,1,0,17980
2003,2013,7,1,0,38193
2004,2013,7,1,0,38425
2005,2013,7,1,0,39324
2006,2013,7,1,0,39063
2007,2013,7,1,0,38135
2008,2013,7,1,0,27927
2009,2013,7,1,0,25404
2010,2013,7,1,0,26187
2011,2013,7,1,0,26071
2012,2013,7,1,0,27637
2003,2014,7,1,0,13170
2004,2014,7,1,0,13250
2005,2014,7,1,0,13560
2006,2014,7,1,0,13470
2007,2014,7,1,0,13150
2008,2014,7,1,0,9630
2009,2014,7,1,0,8760
2010,2014,7,1,0,9030
2011,2014,7,1,0,8990
2012,2014,7,1,0,9530
2013,2014,7,1,0,8540
2003,2016,7,1,0,28974
2004,2016,7,1,0,29150
2005,2016,7,1,0,29832
2006,2016,7,1,0,29634
2007,2016,7,1,0,28930
2008,2016,7,1,0,21186
2009,2016,7,1,0,19272
2010,2016,7,1,0,19866
2011,2016,7,1,0,19778
2012,2016,7,1,0,20966
2013,2016,7,1,0,18788
2014,2016,7,1,0,20856
2015,2016,7,1,0,16632
2003,2017,7,1,0,32925
2004,2017,7,1,0,33125
2005,2017,7,1,0,33900
2006,2017,7,1,0,33675
2007,2017,7,1,0,32875
2008,2017,7,1,0,24075
2009,2017,7,1,0,21900
2010,2017,7,1,0,22575
2011,2017,7,1,0,22475
2012,2017,7,1,0,23825
2013,2017,7,1,0,21350
2014,2017,7,1,0,23700
2015,2017,7,1,0,18900
2016,2017,7,1,0,36225
2003,2018,7,1,0,31608
2004,2018,7,1,0,31800
2005,2018,7,1,0,32544
2006,2018,7,1,0,32328
2007,2018,7,1,0,31560
2008,2018,7,1,0,23112
2009,2018,7,1,0,21024
2010,2018,7,1,0,21672
2011,2018,7,1,0,21576
2012,2018,7,1,0,22872
2013,2018,7,1,0,20496
2014,2018,7,1,0,22752
2015,2018,7,1,0,18144
2016,2018,7,1,0,34776
2017,2018,7,1,0,36288
2003,2019,7,1,0,93507
2004,2019,7,1,0,94075
2005,2019,7,1,0,96276
2006,2019,7,1,0,95637
2007,2019,7,1,0,93365
2008,2019,7,1,0,68373
2009,2019,7,1,0,62196
2010,2019,7,1,0,64113
2011,2019,7,1,0,63829
2012,2019,7,1,0,67663
2013,2019,7,1,0,60634
2014,2019,7,1,0,67308
2015,2019,7,1,0,53676
2016,2019,7,1,0,102879
2017,2019,7,1,0,107352
2018,2019,7,1,0,98264
2003,2020,7,1,0,73752
2004,2020,7,1,0,74200
2005,2020,7,1,0,75936
2006,2020,7,1,0,75432
2007,2020,7,1,0,73640
2008,2020,7,1,0,53928
2009,2020,7,1,0,49056
2010,2020,7,1,0,50568
2011,2020,7,1,0,50344
2012,2020,7,1,0,53368
2013,2020,7,1,0,47824
2014,2020,7,1,0,53088
2015,2020,7,1,0,42336
2016,2020,7,1,0,81144
2017,2020,7,1,0,84672
2018,2020,7,1,0,77504
2019,2020,7,1,0,65856
2003,2021,7,1,0,14487
2004,2021,7,1,0,14575
2005,2021,7,1,0,14916
2006,2021,7,1,0,14817
2007,2021,7,1,0,14465
2008,2021,7,1,0,10593
2009,2021,7,1,0,9636
2010,2021,7,1,0,9933
2011,2021,7,1,0,9889
2012,2021,7,1,0,10483
2013,2021,7,1,0,9394
2014,2021,7,1,0,10428
2015,2021,7,1,0,8316
2016,2021,7,1,0,15939
2017,2021,7,1,0,16632
2018,2021,7,1,0,15224
2019,2021,7,1,0,12936
2020,2021,7,1,0,12573
2008,2010,7,1,0,24075
2009,2010,7,1,0,21900
2003,2011,7,1,0,22389
2004,2011,7,1,0,22525
2005,2011,7,1,0,23052
2006,2011,7,1,0,22899
2007,2011,7,1,0,22355
2008,2011,7,1,0,16371
2009,2011,7,1,0,14892
2010,2011,7,1,0,15351
2003,2012,7,1,0,23706
2004,2012,7,1,0,23850
2005,2012,7,1,0,24408
2006,2012,7,1,0,24246
2007,2012,7,1,0,23670
2008,2012,7,1,0,17334
2009,2012,7,1,0,15768
2010,2012,7,1,0,16254
2011,2012,7,1,0,16182
2003,2013,7,1,0,23706
2004,2013,7,1,0,23850
2005,2013,7,1,0,24408
2006,2013,7,1,0,24246
2007,2013,7,1,0,23670
2008,2013,7,1,0,17334
2009,2013,7,1,0,15768
2010,2013,7,1,0,16254
2011,2013,7,1,0,16182
2012,2013,7,1,0,17154
2003,2014,7,1,0,21072
2004,2014,7,1,0,21200
2005,2014,7,1,0,21696
2006,2014,7,1,0,21552
2007,2014,7,1,0,21040
2008,2014,7,1,0,15408
2009,2014,7,1,0,14016
2010,2014,7,1,0,14448
2011,2014,7,1,0,14384
2012,2014,7,1,0,15248
2013,2014,7,1,0,13664
2003,2016,7,1,0,26340
2004,2016,7,1,0,26500
2005,2016,7,1,0,27120
2006,2016,7,1,0,26940
2007,2016,7,1,0,26300
2008,2016,7,1,0,19260
2009,2016,7,1,0,17520
2010,2016,7,1,0,18060
2011,2016,7,1,0,17980
2012,2016,7,1,0,19060
2013,2016,7,1,0,17080
2014,2016,7,1,0,18960
2015,2016,7,1,0,15120
2003,2017,7,1,0,30291
2004,2017,7,1,0,30475
2005,2017,7,1,0,31188
2006,2017,7,1,0,30981
2007,2017,7,1,0,30245
2008,2017,7,1,0,22149
2009,2017,7,1,0,20148
2010,2017,7,1,0,20769
2011,2017,7,1,0,20677
2012,2017,7,1,0,21919
2013,2017,7,1,0,19642
2014,2017,7,1,0,21804
2015,2017,7,1,0,17388
2016,2017,7,1,0,33327
2003,2018,7,1,0,25023
2004,2018,7,1,0,25175
2005,2018,7,1,0,25764
2006,2018,7,1,0,25593
2007,2018,7,1,0,24985
2008,2018,7,1,0,18297
2009,2018,7,1,0,16644
2010,2018,7,1,0,17157
2011,2018,7,1,0,17081
2012,2018,7,1,0,18107
2013,2018,7,1,0,16226
2014,2018,7,1,0,18012
2015,2018,7,1,0,14364
2016,2018,7,1,0,27531
2017,2018,7,1,0,28728
2003,2019,7,1,0,81654
2004,2019,7,1,0,82150
2005,2019,7,1,0,84072
2006,2019,7,1,0,83514
2007,2019,7,1,0,81530
2008,2019,7,1,0,59706
2009,2019,7,1,0,54312
2010,2019,7,1,0,55986
2011,2019,7,1,0,55738
2012,2019,7,1,0,59086
2013,2019,7,1,0,52948
2014,2019,7,1,0,58776
2015,2019,7,1,0,46872
2016,2019,7,1,0,89838
2017,2019,7,1,0,93744
2018,2019,7,1,0,85808
2003,2020,7,1,0,72435
2004,2020,7,1,0,72875
2005,2020,7,1,0,74580
2006,2020,7,1,0,74085
2007,2020,7,1,0,72325
2008,2020,7,1,0,52965
2009,2020,7,1,0,48180
2010,2020,7,1,0,49665
2011,2020,7,1,0,49445
2012,2020,7,1,0,52415
2013,2020,7,1,0,46970
2014,2020,7,1,0,52140
2015,2020,7,1,0,41580
2016,2020,7,1,0,79695
2017,2020,7,1,0,83160
2018,2020,7,1,0,76120
2019,2020,7,1,0,64680
2003,2021,7,1,0,23706
2004,2021,7,1,0,23850
2005,2021,7,1,0,24408
2006,2021,7,1,0,24246
2007,2021,7,1,0,23670
2008,2021,7,1,0,17334
2009,2021,7,1,0,15768
2010,2021,7,1,0,16254
2011,2021,7,1,0,16182
2012,2021,7,1,0,17154
2013,2021,7,1,0,15372
2014,2021,7,1,0,17064
2015,2021,7,1,0,13608
2016,2021,7,1,0,26082
2017,2021,7,1,0,27216
2018,2021,7,1,0,24912
2019,2021,7,1,0,21168
2020,2021,7,1,0,20574
2008,2010,7,1,0,31779
2009,2010,7,1,0,28908
2003,2011,7,1,0,27657
2004,2011,7,1,0,27825
2005,2011,7,1,0,28476
2006,2011,7,1,0,28287
2007,2011,7,1,0,27615
2008,2011,7,1,0,20223
2009,2011,7,1,0,18396
2010,2011,7,1,0,18963
2003,2012,7,1,0,27657
2004,2012,7,1,0,27825
2005,2012,7,1,0,28476
2006,2012,7,1,0,28287
2007,2012,7,1,0,27615
2008,2012,7,1,0,20223
2009,2012,7,1,0,18396
2010,2012,7,1,0,18963
2011,2012,7,1,0,18879
2003,2013,7,1,0,43461
2004,2013,7,1,0,43725
2005,2013,7,1,0,44748
2006,2013,7,1,0,44451
2007,2013,7,1,0,43395
2008,2013,7,1,0,31779
2009,2013,7,1,0,28908
2010,2013,7,1,0,29799
2011,2013,7,1,0,29667
2012,2013,7,1,0,31449
2003,2014,7,1,0,31608
2004,2014,7,1,0,31800
2005,2014,7,1,0,32544
2006,2014,7,1,0,32328
2007,2014,7,1,0,31560
2008,2014,7,1,0,23112
2009,2014,7,1,0,21024
2010,2014,7,1,0,21672
2011,2014,7,1,0,21576
2012,2014,7,1,0,22872
2013,2014,7,1,0,20496
2003,2016,7,1,0,34242
2004,2016,7,1,0,34450
2005,2016,7,1,0,35256
2006,2016,7,1,0,35022
2007,2016,7,1,0,34190
2008,2016,7,1,0,25038
2009,2016,7,1,0,22776
2010,2016,7,1,0,23478
2011,2016,7,1,0,23374
2012,2016,7,1,0,24778
2013,2016,7,1,0,22204
2014,2016,7,1,0,24648
2015,2016,7,1,0,19656
2003,2017,7,1,0,34242
2004,2017,7,1,0,34450
2005,2017,7,1,0,35256
2006,2017,7,1,0,35022
2007,2017,7,1,0,34190
2008,2017,7,1,0,25038
2009,2017,7,1,0,22776
2010,2017,7,1,0,23478
2011,2017,7,1,0,23374
2012,2017,7,1,0,24778
2013,2017,7,1,0,22204
2014,2017,7,1,0,24648
2015,2017,7,1,0,19656
2016,2017,7,1,0,37674
2003,2018,7,1,0,17121
2004,2018,7,1,0,17225
2005,2018,7,1,0,17628
2006,2018,7,1,0,17511
2007,2018,7,1,0,17095
2008,2018,7,1,0,12519
2009,2018,7,1,0,11388
2010,2018,7,1,0,11739
2011,2018,7,1,0,11687
